n_filmes,n_categorias,t_restante,t_execucao,v_filmes
19000,22,0,0.000778,14
19000,23,0,0.001567,12
19000,24,0,0.000790,11
19000,25,0,0.000808,10
19000,26,0,0.000883,10
19000,27,0,0.000795,12
19000,28,0,0.000796,12
19000,29,0,0.000827,11
19000,30,0,0.000771,13
19000,31,0,0.001013,12
19000,32,0,0.000835,14
19000,33,0,0.000779,11
19000,34,0,0.000832,11
19000,35,0,0.000844,14
19000,36,0,0.000805,14
19000,37,0,0.000823,12
19000,38,0,0.000781,12
19000,39,0,0.000769,12
19000,40,0,0.000771,8
19000,42,0,0.000714,11
19000,43,0,0.000962,13
19000,44,0,0.000786,13
19000,45,0,0.000736,12
19000,46,0,0.000777,11
19000,47,0,0.000759,12
19000,48,0,0.000760,14
19000,49,0,0.001055,11
19000,50,0,0.000759,12
20000,1,20,0.000727,1
20000,2,14,0.000768,3
20000,3,4,0.000768,8
20000,4,0,0.000754,13
20000,5,0,0.000756,11
20000,6,0,0.000975,10
20000,7,0,0.001010,13
20000,8,0,0.000970,12
20000,9,0,0.000865,9
20000,10,0,0.000832,10
20000,11,0,0.000827,11
20000,12,0,0.000866,11
20000,13,0,0.000828,14
20000,14,0,0.000829,12
20000,15,0,0.000830,14
20000,16,0,0.000843,13
20000,17,0,0.000777,10
20000,18,0,0.000795,10
20000,19,0,0.001010,12
20000,20,0,0.000841,12
20000,21,0,0.000842,14
20000,22,0,0.000866,9
20000,23,0,0.001057,10
20000,24,0,0.000771,13
20000,25,0,0.000881,13
20000,26,0,0.000986,16
20000,27,0,0.000803,12
20000,28,0,0.000849,16
20000,29,0,0.000891,12
20000,30,0,0.000815,14
20000,31,0,0.000874,9
20000,32,0,0.000955,14
20000,33,0,0.000780,12
20000,34,0,0.000797,9
20000,35,0,0.000812,10
20000,36,0,0.000772,9
20000,37,0,0.000789,13
20000,38,0,0.000879,12
20000,39,0,0.000831,13
20000,40,0,0.000818,12
20000,41,0,0.001058,11
20000,42,0,0.000801,12
20000,43,0,0.000829,11
20000,44,0,0.001070,11
20000,45,0,0.000829,13
20000,46,0,0.000766,12
20000,47,0,0.000878,11
20000,48,0,0.000793,10
20000,49,0,0.000848,10
20000,50,0,0.000836,13
21000,1,22,0.000762,1
21000,2,14,0.000762,4
